tx_id,sender_account_id,receiver_account_id,amount,timestamp,is_fraud,case_id,is_synthetic
TX-001344,ACC-00082,ACC-00166,178.38,2026-08-31 02:00:00,0,,True
TX-001345,ACC-00669,ACC-00299,358.11,2026-08-21 16:00:00,0,,True
TX-001346,ACC-00405,ACC-00278,444.97,2026-08-17 01:00:00,0,,True
TX-001347,ACC-00766,ACC-00602,265.26,2026-08-26 23:00:00,0,,True
TX-001348,ACC-00172,ACC-00189,428.56,2026-09-05 13:00:00,0,,True
TX-001349,ACC-00241,ACC-00678,133.31,2026-08-17 14:00:00,0,,True
TX-001350,ACC-00768,ACC-00082,113.18,2026-08-29 09:00:00,0,,True
TX-001351,ACC-00098,ACC-00066,469.03,2026-08-25 19:00:00,0,,True
TX-001352,ACC-00056,ACC-00027,387.76,2026-08-25 10:00:00,0,,True
TX-001353,ACC-00107,ACC-00269,312.87,2026-09-07 16:00:00,0,,True
TX-001354,ACC-00954,ACC-00907,201.02,2026-09-03 05:00:00,0,,True
TX-001355,ACC-00756,ACC-00291,227.15,2026-09-06 08:00:00,0,,True
TX-001356,ACC-00540,ACC-00859,93.6,2026-09-08 15:00:00,0,,True
TX-001357,ACC-00366,ACC-00882,458.48,2026-08-13 21:00:00,0,,True
TX-001358,ACC-00479,ACC-00999,436.74,2026-08-12 04:00:00,0,,True
TX-001359,ACC-00562,ACC-00456,76.21,2026-08-10 14:00:00,0,,True
TX-001360,ACC-00553,ACC-00182,299.51,2026-08-26 16:00:00,0,,True
TX-001361,ACC-00767,ACC-00652,439.87,2026-08-27 20:00:00,0,,True
TX-001362,ACC-00656,ACC-00655,271.55,2026-08-12 01:00:00,0,,True
TX-001363,ACC-00494,ACC-00553,121.29,2026-09-07 22:00:00,0,,True
TX-001364,ACC-00316,ACC-00375,211.98,2026-09-06 03:00:00,0,,True
TX-001365,ACC-00011,ACC-00001,266.42,2026-08-17 08:00:00,0,,True
TX-001366,ACC-00353,ACC-00294,239.91,2026-09-09 14:00:00,0,,True
TX-001367,ACC-00945,ACC-00504,474.01,2026-08-26 03:00:00,0,,True
TX-001368,ACC-00010,ACC-00785,220.91,2026-08-31 17:00:00,0,,True
TX-001369,ACC-00237,ACC-00816,13.54,2026-08-30 06:00:00,0,,True
TX-001370,ACC-00422,ACC-00904,284.67,2026-08-29 05:00:00,0,,True
TX-001371,ACC-00168,ACC-00733,371.19,2026-08-29 00:00:00,0,,True
TX-001372,ACC-00226,ACC-00270,48.81,2026-08-21 05:00:00,0,,True
TX-001373,ACC-00530,ACC-00783,401.98,2026-08-21 14:00:00,0,,True
TX-001374,ACC-00702,ACC-00279,149.49,2026-08-17 19:00:00,0,,True
TX-001375,ACC-00829,ACC-00276,212.32,2026-08-14 10:00:00,0,,True
TX-001376,ACC-00187,ACC-00140,151.9,2026-08-20 22:00:00,0,,True
TX-001377,ACC-00633,ACC-00464,143.35,2026-08-21 21:00:00,0,,True
TX-001378,ACC-00193,ACC-00329,19.5,2026-09-08 19:00:00,0,,True
TX-001379,ACC-00023,ACC-00191,486.44,2026-09-01 04:00:00,0,,True
TX-001380,ACC-00129,ACC-00733,224.82,2026-09-10 05:00:00,0,,True
TX-001381,ACC-00093,ACC-00155,17.22,2026-09-04 02:00:00,0,,True
TX-001382,ACC-00431,ACC-00320,395.01,2026-08-26 01:00:00,0,,True
TX-001383,ACC-00475,ACC-00714,397.8,2026-08-31 10:00:00,0,,True
TX-001384,ACC-00864,ACC-00769,476.31,2026-09-09 04:00:00,0,,True
TX-001385,ACC-00795,ACC-00402,44.98,2026-08-26 07:00:00,0,,True
TX-001386,ACC-00197,ACC-00918,422.35,2026-08-15 00:00:00,0,,True
TX-001387,ACC-00849,ACC-00013,69.76,2026-08-16 14:00:00,0,,True
TX-001388,ACC-00255,ACC-00395,387.9,2026-08-27 05:00:00,0,,True
TX-001389,ACC-00756,ACC-00035,107.6,2026-08-18 09:00:00,0,,True
TX-001390,ACC-00534,ACC-00682,491.24,2026-08-26 00:00:00,0,,True
TX-001391,ACC-00698,ACC-00985,162.93,2026-08-31 07:00:00,0,,True
TX-001392,ACC-00645,ACC-00746,30.67,2026-08-11 19:00:00,0,,True
TX-001393,ACC-00534,ACC-00126,134.12,2026-08-21 03:00:00,0,,True
TX-001394,ACC-00204,ACC-00370,444.88,2026-08-13 15:00:00,0,,True
TX-001395,ACC-00224,ACC-00997,65.33,2026-08-20 23:00:00,0,,True
TX-001396,ACC-00333,ACC-00016,92.01,2026-09-01 18:00:00,0,,True
TX-001397,ACC-00123,ACC-00406,396.68,2026-09-10 11:00:00,0,,True
TX-001398,ACC-00596,ACC-00803,348.47,2026-08-18 17:00:00,0,,True
TX-001399,ACC-00159,ACC-00381,387.69,2026-09-03 07:00:00,0,,True
TX-001400,ACC-00512,ACC-00094,346.11,2026-08-30 16:00:00,0,,True
TX-001401,ACC-00365,ACC-00661,85.42,2026-08-24 09:00:00,0,,True
TX-001402,ACC-00129,ACC-00500,124.01,2026-08-23 16:00:00,0,,True
TX-001403,ACC-00775,ACC-00356,404.71,2026-08-26 13:00:00,0,,True
TX-001404,ACC-00198,ACC-00022,347.73,2026-08-29 13:00:00,0,,True
TX-001405,ACC-00138,ACC-00257,450.34,2026-08-25 14:00:00,0,,True
TX-001406,ACC-00449,ACC-00573,154.41,2026-08-18 21:00:00,0,,True
TX-001407,ACC-00195,ACC-00581,101.45,2026-08-30 02:00:00,0,,True
TX-001408,ACC-00750,ACC-00480,144.91,2026-08-14 17:00:00,0,,True
TX-001409,ACC-00937,ACC-00882,281.71,2026-09-07 20:00:00,0,,True
TX-001410,ACC-00159,ACC-00461,154.88,2026-09-01 19:00:00,0,,True
TX-001411,ACC-00376,ACC-00465,10.35,2026-08-20 20:00:00,0,,True
TX-001412,ACC-00389,ACC-00752,100.91,2026-09-09 17:00:00,0,,True
TX-001413,ACC-00878,ACC-00373,390.25,2026-09-03 02:00:00,0,,True
TX-001414,ACC-00739,ACC-00065,332.56,2026-08-24 00:00:00,0,,True
TX-001415,ACC-00195,ACC-00537,344.78,2026-08-16 19:00:00,0,,True
TX-001416,ACC-00158,ACC-00628,148.73,2026-08-27 16:00:00,0,,True
TX-001417,ACC-00330,ACC-00114,57.17,2026-08-20 10:00:00,0,,True
TX-001418,ACC-00045,ACC-00856,469.52,2026-09-05 11:00:00,0,,True
TX-001419,ACC-00207,ACC-00110,247.83,2026-09-07 11:00:00,0,,True
TX-001420,ACC-00585,ACC-00658,419.79,2026-08-19 21:00:00,0,,True
TX-001421,ACC-00539,ACC-00639,353.64,2026-09-02 11:00:00,0,,True
TX-001422,ACC-00376,ACC-00227,306.92,2026-09-08 12:00:00,0,,True
TX-001423,ACC-00953,ACC-00944,112.28,2026-08-26 10:00:00,0,,True
TX-001424,ACC-00480,ACC-00821,323.07,2026-08-29 19:00:00,0,,True
TX-001425,ACC-00762,ACC-00961,446.31,2026-08-15 01:00:00,0,,True
TX-001426,ACC-00814,ACC-00726,38.57,2026-08-22 04:00:00,0,,True
TX-001427,ACC-00542,ACC-00042,369.81,2026-08-15 03:00:00,0,,True
TX-001428,ACC-00080,ACC-00968,115.79,2026-08-25 09:00:00,0,,True
TX-001429,ACC-00104,ACC-00743,123.2,2026-08-29 06:00:00,0,,True
TX-001430,ACC-00198,ACC-00539,331.87,2026-08-22 16:00:00,0,,True
TX-001431,ACC-00971,ACC-00184,283.63,2026-08-23 23:00:00,0,,True
TX-001432,ACC-00765,ACC-00109,385.48,2026-08-23 01:00:00,0,,True
TX-001433,ACC-00691,ACC-00470,354.25,2026-08-28 09:00:00,0,,True
TX-001434,ACC-00171,ACC-00812,98.39,2026-08-28 20:00:00,0,,True
TX-001435,ACC-00346,ACC-00674,87.51,2026-08-21 22:00:00,0,,True
TX-001436,ACC-00956,ACC-00361,452.22,2026-08-24 02:00:00,0,,True
TX-001437,ACC-00866,ACC-00381,212.05,2026-08-20 23:00:00,0,,True
TX-001438,ACC-00846,ACC-00744,168.49,2026-09-02 18:00:00,0,,True
TX-001439,ACC-00559,ACC-00220,193.78,2026-08-23 13:00:00,0,,True
TX-001440,ACC-00261,ACC-00369,481.21,2026-08-27 00:00:00,0,,True
TX-001441,ACC-00001,ACC-00744,26.98,2026-08-31 17:00:00,0,,True
TX-001442,ACC-00017,ACC-00531,76.19,2026-08-13 03:00:00,0,,True
TX-001443,ACC-00007,ACC-00308,492.35,2026-09-04 02:00:00,0,,True
TX-001444,ACC-00023,ACC-00791,412.75,2026-08-19 04:00:00,0,,True
TX-001445,ACC-00942,ACC-00567,260.52,2026-08-22 18:00:00,0,,True
TX-001446,ACC-00159,ACC-00097,28.49,2026-08-30 08:00:00,0,,True
TX-001447,ACC-00142,ACC-00272,189.87,2026-08-23 05:00:00,0,,True
TX-001448,ACC-00239,ACC-00263,407.43,2026-09-07 18:00:00,0,,True
TX-001449,ACC-00410,ACC-00583,459.76,2026-08-18 10:00:00,0,,True
TX-001450,ACC-00741,ACC-00333,398.52,2026-09-04 21:00:00,0,,True
TX-001451,ACC-00846,ACC-00921,347.9,2026-08-23 09:00:00,0,,True
TX-001452,ACC-00610,ACC-00658,157.19,2026-08-17 18:00:00,0,,True
TX-001453,ACC-00391,ACC-00081,392.26,2026-08-12 02:00:00,0,,True
TX-001454,ACC-00357,ACC-00901,410.4,2026-08-28 09:00:00,0,,True
TX-001455,ACC-00891,ACC-00789,121.09,2026-08-20 17:00:00,0,,True
TX-001456,ACC-00951,ACC-00012,320.6,2026-08-21 00:00:00,0,,True
TX-001457,ACC-00056,ACC-00313,266.95,2026-08-30 19:00:00,0,,True
TX-001458,ACC-00579,ACC-00154,170.15,2026-08-19 05:00:00,0,,True
TX-001459,ACC-00157,ACC-00052,340.08,2026-08-28 22:00:00,0,,True
TX-001460,ACC-00771,ACC-00610,291.87,2026-09-08 05:00:00,0,,True
TX-001461,ACC-00443,ACC-00297,395.32,2026-09-06 08:00:00,0,,True
TX-001462,ACC-00345,ACC-00085,243.17,2026-08-18 11:00:00,0,,True
TX-001463,ACC-00562,ACC-00409,138.65,2026-08-28 20:00:00,0,,True
TX-001464,ACC-00445,ACC-00793,351.96,2026-08-17 08:00:00,0,,True
TX-001465,ACC-00493,ACC-00573,107.07,2026-08-28 16:00:00,0,,True
TX-001466,ACC-00586,ACC-00201,284.97,2026-08-17 20:00:00,0,,True
TX-001467,ACC-00253,ACC-00249,45.11,2026-08-16 23:00:00,0,,True
TX-001468,ACC-00332,ACC-00702,462.83,2026-09-08 09:00:00,0,,True
TX-001469,ACC-00688,ACC-00424,217.53,2026-08-30 06:00:00,0,,True
TX-001470,ACC-00329,ACC-00353,301.0,2026-09-10 03:00:00,0,,True
TX-001471,ACC-00174,ACC-00359,311.95,2026-08-15 22:00:00,0,,True
TX-001472,ACC-00639,ACC-00150,225.83,2026-08-12 05:00:00,0,,True
TX-001473,ACC-00205,ACC-00702,193.17,2026-08-16 13:00:00,0,,True
TX-001474,ACC-00874,ACC-00088,65.06,2026-09-09 05:00:00,0,,True
TX-001475,ACC-00972,ACC-00636,464.1,2026-08-14 03:00:00,0,,True
TX-001476,ACC-00015,ACC-00352,349.96,2026-09-07 03:00:00,0,,True
TX-001477,ACC-00461,ACC-00483,21.15,2026-09-03 13:00:00,0,,True
TX-001478,ACC-00551,ACC-00217,109.86,2026-08-25 04:00:00,0,,True
TX-001479,ACC-00562,ACC-00495,315.29,2026-09-05 14:00:00,0,,True
TX-001480,ACC-00716,ACC-00685,19.01,2026-08-22 15:00:00,0,,True
TX-001481,ACC-00540,ACC-00045,135.17,2026-09-09 03:00:00,0,,True
TX-001482,ACC-00206,ACC-00809,351.3,2026-09-02 11:00:00,0,,True
TX-001483,ACC-00477,ACC-00671,473.14,2026-09-08 00:00:00,0,,True
TX-001484,ACC-00677,ACC-00278,334.86,2026-08-11 15:00:00,0,,True
TX-001485,ACC-00369,ACC-00886,62.87,2026-08-31 16:00:00,0,,True
TX-001486,ACC-00396,ACC-00237,490.1,2026-08-24 14:00:00,0,,True
TX-001487,ACC-00102,ACC-00926,164.57,2026-08-13 17:00:00,0,,True
TX-001488,ACC-00545,ACC-00091,101.34,2026-08-24 22:00:00,0,,True
TX-001489,ACC-00575,ACC-00949,359.11,2026-09-09 05:00:00,0,,True
TX-001490,ACC-00945,ACC-00543,159.41,2026-08-26 00:00:00,0,,True
TX-001491,ACC-00763,ACC-00161,19.0,2026-08-20 01:00:00,0,,True
TX-001492,ACC-00364,ACC-00641,158.14,2026-08-25 04:00:00,0,,True
TX-001493,ACC-00832,ACC-00064,316.64,2026-08-13 00:00:00,0,,True
TX-001494,ACC-00912,ACC-00835,495.28,2026-08-10 19:00:00,0,,True
TX-001495,ACC-00972,ACC-00287,120.54,2026-08-31 00:00:00,0,,True
TX-001496,ACC-00673,ACC-00141,53.02,2026-08-28 20:00:00,0,,True
TX-001497,ACC-00984,ACC-00695,310.1,2026-08-20 15:00:00,0,,True
TX-001498,ACC-00233,ACC-00428,127.78,2026-09-05 23:00:00,0,,True
TX-001499,ACC-00994,ACC-00320,455.77,2026-08-30 22:00:00,0,,True
TX-001500,ACC-00556,ACC-00135,111.31,2026-09-05 18:00:00,0,,True
TX-001501,ACC-00555,ACC-00701,402.05,2026-08-14 08:00:00,0,,True
TX-001502,ACC-00317,ACC-00706,355.52,2026-08-25 08:00:00,0,,True
TX-001503,ACC-00441,ACC-00931,488.13,2026-09-05 16:00:00,0,,True
TX-001504,ACC-00956,ACC-00579,459.38,2026-08-31 10:00:00,0,,True
TX-001505,ACC-00571,ACC-00546,474.81,2026-09-07 07:00:00,0,,True
TX-001506,ACC-00326,ACC-00860,441.02,2026-08-18 12:00:00,0,,True
TX-001507,ACC-00784,ACC-00327,441.26,2026-08-27 23:00:00,0,,True
TX-001508,ACC-00311,ACC-00454,375.35,2026-08-14 16:00:00,0,,True
TX-001509,ACC-00956,ACC-00757,144.16,2026-08-17 06:00:00,0,,True
TX-001510,ACC-00110,ACC-00135,100.53,2026-08-16 17:00:00,0,,True
TX-001511,ACC-00632,ACC-00274,306.75,2026-08-22 05:00:00,0,,True
TX-001512,ACC-00611,ACC-00238,123.15,2026-09-10 01:00:00,0,,True
TX-001513,ACC-00082,ACC-00705,392.11,2026-09-05 20:00:00,0,,True
TX-001514,ACC-00867,ACC-00620,239.69,2026-08-21 01:00:00,0,,True
TX-001515,ACC-00189,ACC-00873,199.86,2026-08-26 08:00:00,0,,True
TX-001516,ACC-00168,ACC-00198,120.87,2026-08-28 12:00:00,0,,True
TX-001517,ACC-00948,ACC-00277,475.6,2026-09-02 13:00:00,0,,True
TX-001518,ACC-00688,ACC-00208,381.31,2026-09-08 07:00:00,0,,True
TX-001519,ACC-00950,ACC-00978,492.96,2026-08-13 17:00:00,0,,True
TX-001520,ACC-00502,ACC-00705,169.2,2026-08-27 05:00:00,0,,True
TX-001521,ACC-00438,ACC-00415,390.35,2026-08-21 13:00:00,0,,True
TX-001522,ACC-00845,ACC-00390,362.9,2026-08-28 17:00:00,0,,True
TX-001523,ACC-00962,ACC-00761,290.25,2026-08-23 20:00:00,0,,True
TX-001524,ACC-00657,ACC-00897,355.02,2026-09-08 20:00:00,0,,True
TX-001525,ACC-00112,ACC-00463,233.88,2026-08-13 11:00:00,0,,True
TX-001526,ACC-00899,ACC-00252,264.16,2026-08-28 13:00:00,0,,True
TX-001527,ACC-00041,ACC-00572,199.82,2026-08-16 16:00:00,0,,True
TX-001528,ACC-00986,ACC-00051,103.03,2026-08-27 00:00:00,0,,True
TX-001529,ACC-00906,ACC-00312,389.1,2026-08-31 22:00:00,0,,True
TX-001530,ACC-00171,ACC-00433,154.27,2026-08-12 11:00:00,0,,True
TX-001531,ACC-00707,ACC-00530,452.8,2026-08-26 16:00:00,0,,True
TX-001532,ACC-00463,ACC-00093,364.1,2026-09-07 07:00:00,0,,True
TX-001533,ACC-00798,ACC-00600,469.54,2026-08-18 19:00:00,0,,True
TX-001534,ACC-00139,ACC-00403,212.64,2026-08-27 12:00:00,0,,True
TX-001535,ACC-00184,ACC-00465,299.25,2026-08-19 06:00:00,0,,True
TX-001536,ACC-00904,ACC-00466,54.19,2026-08-30 14:00:00,0,,True
TX-001537,ACC-00665,ACC-00929,358.62,2026-09-04 14:00:00,0,,True
TX-001538,ACC-00751,ACC-00127,54.68,2026-08-18 22:00:00,0,,True
TX-001539,ACC-00650,ACC-00372,51.8,2026-08-19 00:00:00,0,,True
TX-001540,ACC-00745,ACC-00811,487.84,2026-08-22 07:00:00,0,,True
TX-001541,ACC-00388,ACC-00564,196.5,2026-08-17 07:00:00,0,,True
TX-001542,ACC-00935,ACC-00344,287.09,2026-08-20 08:00:00,0,,True
TX-001543,ACC-00167,ACC-00890,80.86,2026-08-16 14:00:00,0,,True
TX-001544,ACC-00053,ACC-00430,160.95,2026-08-17 22:00:00,0,,True
TX-001545,ACC-00296,ACC-00642,98.54,2026-08-13 08:00:00,0,,True
TX-001546,ACC-00984,ACC-00208,11.73,2026-08-17 04:00:00,0,,True
TX-001547,ACC-00013,ACC-00470,253.84,2026-08-25 19:00:00,0,,True
TX-001548,ACC-00827,ACC-00006,307.91,2026-08-26 05:00:00,0,,True
TX-001549,ACC-00223,ACC-00603,333.14,2026-08-26 23:00:00,0,,True
TX-001550,ACC-00453,ACC-00082,304.6,2026-09-10 05:00:00,0,,True
TX-001551,ACC-00904,ACC-00561,146.28,2026-08-20 19:00:00,0,,True
TX-001552,ACC-00840,ACC-00846,111.74,2026-09-05 08:00:00,0,,True
TX-001553,ACC-00057,ACC-00669,181.02,2026-09-06 11:00:00,0,,True
TX-001554,ACC-00684,ACC-00592,420.63,2026-09-01 02:00:00,0,,True
TX-001555,ACC-00943,ACC-00090,34.03,2026-08-28 07:00:00,0,,True
TX-001556,ACC-00166,ACC-00689,149.35,2026-08-19 14:00:00,0,,True
TX-001557,ACC-00717,ACC-00610,290.42,2026-08-24 07:00:00,0,,True
TX-001558,ACC-00990,ACC-00467,377.17,2026-08-30 11:00:00,0,,True
TX-001559,ACC-00096,ACC-00787,156.65,2026-08-30 00:00:00,0,,True
TX-001560,ACC-00840,ACC-00070,381.64,2026-08-14 19:00:00,0,,True
TX-001561,ACC-00067,ACC-00300,240.7,2026-09-06 14:00:00,0,,True
TX-001562,ACC-00881,ACC-00282,171.31,2026-08-27 20:00:00,0,,True
TX-001563,ACC-00215,ACC-00713,112.43,2026-09-09 09:00:00,0,,True
TX-001564,ACC-00586,ACC-00748,489.88,2026-08-25 10:00:00,0,,True
TX-001565,ACC-00496,ACC-00742,347.44,2026-08-11 14:00:00,0,,True
TX-001566,ACC-00295,ACC-00438,308.33,2026-08-31 04:00:00,0,,True
TX-001567,ACC-00539,ACC-00589,497.56,2026-08-30 08:00:00,0,,True
TX-001568,ACC-00630,ACC-00577,253.23,2026-08-17 16:00:00,0,,True
TX-001569,ACC-00510,ACC-00505,405.91,2026-08-12 17:00:00,0,,True
TX-001570,ACC-00239,ACC-00726,152.34,2026-09-04 12:00:00,0,,True
TX-001571,ACC-00122,ACC-00025,237.79,2026-08-16 09:00:00,0,,True
TX-001572,ACC-00756,ACC-00869,111.59,2026-08-21 23:00:00,0,,True
TX-001573,ACC-00424,ACC-00047,173.56,2026-08-23 16:00:00,0,,True
TX-001574,ACC-00218,ACC-00012,323.9,2026-08-19 03:00:00,0,,True
TX-001575,ACC-00261,ACC-00810,43.24,2026-08-31 20:00:00,0,,True
TX-001576,ACC-00564,ACC-00332,385.85,2026-09-06 15:00:00,0,,True
TX-001577,ACC-00342,ACC-00350,204.06,2026-08-22 17:00:00,0,,True
TX-001578,ACC-00984,ACC-00030,417.7,2026-09-04 02:00:00,0,,True
TX-001579,ACC-00854,ACC-00347,461.92,2026-08-25 21:00:00,0,,True
TX-001580,ACC-00817,ACC-00037,326.37,2026-08-26 08:00:00,0,,True
TX-001581,ACC-00643,ACC-00472,447.11,2026-08-24 02:00:00,0,,True
TX-001582,ACC-00474,ACC-00803,408.94,2026-08-11 13:00:00,0,,True
TX-001583,ACC-00058,ACC-00856,265.33,2026-08-22 13:00:00,0,,True
TX-001584,ACC-00695,ACC-00324,282.04,2026-09-10 06:00:00,0,,True
TX-001585,ACC-00592,ACC-00702,172.54,2026-08-12 01:00:00,0,,True
TX-001586,ACC-00068,ACC-00993,83.16,2026-08-15 12:00:00,0,,True
TX-001587,ACC-00348,ACC-00385,316.99,2026-08-15 07:00:00,0,,True
TX-001588,ACC-00585,ACC-00621,200.89,2026-08-22 09:00:00,0,,True
TX-001589,ACC-00886,ACC-00802,378.25,2026-08-19 02:00:00,0,,True
TX-001590,ACC-00727,ACC-00033,143.03,2026-09-07 21:00:00,0,,True
TX-001591,ACC-00899,ACC-00244,192.08,2026-08-15 03:00:00,0,,True
TX-001592,ACC-00222,ACC-00538,158.14,2026-09-07 01:00:00,0,,True
TX-001593,ACC-00804,ACC-00039,391.12,2026-08-12 10:00:00,0,,True
TX-001594,ACC-00455,ACC-00519,22.22,2026-08-25 20:00:00,0,,True
TX-001595,ACC-00158,ACC-00195,176.66,2026-08-25 13:00:00,0,,True
TX-001596,ACC-00895,ACC-00537,162.08,2026-08-31 08:00:00,0,,True
TX-001597,ACC-00788,ACC-00893,58.14,2026-08-10 20:00:00,0,,True
TX-001598,ACC-00693,ACC-00136,110.54,2026-09-08 22:00:00,0,,True
TX-001599,ACC-00397,ACC-00731,433.76,2026-09-07 12:00:00,0,,True
TX-001600,ACC-00319,ACC-00955,31.57,2026-08-13 17:00:00,0,,True
TX-001601,ACC-00893,ACC-00090,173.31,2026-08-13 11:00:00,0,,True
TX-001602,ACC-00106,ACC-00534,385.43,2026-08-18 03:00:00,0,,True
TX-001603,ACC-00024,ACC-00592,381.66,2026-08-21 06:00:00,0,,True
TX-001604,ACC-00329,ACC-00206,104.35,2026-09-01 19:00:00,0,,True
TX-001605,ACC-00327,ACC-00792,226.15,2026-09-07 04:00:00,0,,True
TX-001606,ACC-00153,ACC-00162,144.08,2026-09-09 17:00:00,0,,True
TX-001607,ACC-00574,ACC-00527,60.16,2026-08-24 01:00:00,0,,True
TX-001608,ACC-00563,ACC-00327,142.82,2026-08-10 14:00:00,0,,True
TX-001609,ACC-00824,ACC-00291,291.3,2026-09-05 10:00:00,0,,True
TX-001610,ACC-00319,ACC-00628,447.2,2026-08-23 22:00:00,0,,True
TX-001611,ACC-00052,ACC-00134,24.21,2026-08-12 15:00:00,0,,True
TX-001612,ACC-00052,ACC-00109,197.96,2026-09-07 23:00:00,0,,True
TX-001613,ACC-00402,ACC-00184,355.29,2026-08-12 18:00:00,0,,True
TX-001614,ACC-00645,ACC-00857,348.16,2026-08-26 17:00:00,0,,True
TX-001615,ACC-00365,ACC-00320,172.84,2026-09-03 14:00:00,0,,True
TX-001616,ACC-00777,ACC-00687,406.56,2026-09-07 22:00:00,0,,True
TX-001617,ACC-00582,ACC-00135,55.53,2026-08-15 14:00:00,0,,True
TX-001618,ACC-00480,ACC-00100,233.24,2026-08-19 16:00:00,0,,True
TX-001619,ACC-00728,ACC-00785,238.04,2026-09-03 05:00:00,0,,True
TX-001620,ACC-00148,ACC-00882,448.89,2026-09-02 01:00:00,0,,True
TX-001621,ACC-00402,ACC-00188,352.81,2026-08-20 02:00:00,0,,True
TX-001622,ACC-00808,ACC-00882,442.38,2026-08-26 21:00:00,0,,True
TX-001623,ACC-00031,ACC-00067,242.91,2026-08-29 21:00:00,0,,True
TX-001624,ACC-00473,ACC-00867,93.69,2026-08-17 01:00:00,0,,True
TX-001625,ACC-00619,ACC-00589,72.42,2026-09-07 00:00:00,0,,True
TX-001626,ACC-00838,ACC-00732,400.41,2026-08-30 19:00:00,0,,True
TX-001627,ACC-00666,ACC-00073,398.29,2026-08-23 22:00:00,0,,True
TX-001628,ACC-00411,ACC-00605,212.59,2026-08-22 05:00:00,0,,True
TX-001629,ACC-00562,ACC-00163,487.21,2026-08-29 10:00:00,0,,True
TX-001630,ACC-00349,ACC-00214,408.82,2026-08-22 23:00:00,0,,True
TX-001631,ACC-00804,ACC-00446,287.93,2026-08-30 19:00:00,0,,True
TX-001632,ACC-00711,ACC-00242,94.81,2026-08-20 10:00:00,0,,True
TX-001633,ACC-00758,ACC-00954,358.84,2026-08-14 21:00:00,0,,True
TX-001634,ACC-00118,ACC-00607,302.08,2026-08-30 19:00:00,0,,True
TX-001635,ACC-00100,ACC-00842,228.16,2026-09-01 00:00:00,0,,True
TX-001636,ACC-00072,ACC-00613,63.28,2026-08-14 17:00:00,0,,True
TX-001637,ACC-00790,ACC-00840,195.67,2026-08-25 16:00:00,0,,True
TX-001638,ACC-00677,ACC-00063,54.36,2026-08-15 08:00:00,0,,True
TX-001639,ACC-00909,ACC-00595,452.6,2026-08-21 12:00:00,0,,True
TX-001640,ACC-00776,ACC-00151,333.83,2026-08-26 19:00:00,0,,True
TX-001641,ACC-00299,ACC-00400,311.63,2026-08-27 06:00:00,0,,True
TX-001642,ACC-00211,ACC-00698,439.94,2026-08-31 18:00:00,0,,True
TX-001643,ACC-00814,ACC-00936,342.98,2026-08-11 23:00:00,0,,True
TX-001644,ACC-00736,ACC-00938,178.69,2026-09-07 18:00:00,0,,True
TX-001645,ACC-00009,ACC-00627,493.35,2026-08-29 08:00:00,0,,True
TX-001646,ACC-00873,ACC-00302,40.58,2026-08-12 19:00:00,0,,True
TX-001647,ACC-00992,ACC-00055,10.41,2026-08-24 01:00:00,0,,True
TX-001648,ACC-00113,ACC-00882,148.28,2026-09-10 05:00:00,0,,True
TX-001649,ACC-00443,ACC-00720,299.18,2026-08-21 02:00:00,0,,True
TX-001650,ACC-00729,ACC-00392,208.96,2026-08-27 19:00:00,0,,True
TX-001651,ACC-00217,ACC-00679,94.97,2026-09-06 06:00:00,0,,True
TX-001652,ACC-00569,ACC-00394,423.23,2026-08-29 23:00:00,0,,True
TX-001653,ACC-00158,ACC-00296,498.75,2026-08-20 08:00:00,0,,True
TX-001654,ACC-00138,ACC-00012,45.16,2026-09-10 08:00:00,0,,True
TX-001655,ACC-00739,ACC-00907,248.48,2026-08-28 08:00:00,0,,True
TX-001656,ACC-00087,ACC-00141,324.7,2026-08-27 22:00:00,0,,True
TX-001657,ACC-00916,ACC-00808,350.74,2026-08-11 23:00:00,0,,True
TX-001658,ACC-00639,ACC-00185,232.65,2026-08-27 19:00:00,0,,True
TX-001659,ACC-00840,ACC-00461,198.51,2026-09-03 07:00:00,0,,True
TX-001660,ACC-00435,ACC-00620,13.64,2026-08-25 13:00:00,0,,True
TX-001661,ACC-00243,ACC-00730,255.85,2026-08-27 19:00:00,0,,True
TX-001662,ACC-00591,ACC-00376,26.4,2026-09-08 18:00:00,0,,True
TX-001663,ACC-00495,ACC-00722,190.6,2026-08-22 21:00:00,0,,True
TX-001664,ACC-00985,ACC-00708,49.23,2026-08-17 13:00:00,0,,True
TX-001665,ACC-00540,ACC-00880,492.0,2026-08-17 04:00:00,0,,True
TX-001666,ACC-00477,ACC-00530,48.33,2026-08-12 17:00:00,0,,True
TX-001667,ACC-00091,ACC-00252,241.5,2026-08-17 15:00:00,0,,True
TX-001668,ACC-00984,ACC-00685,48.26,2026-08-20 19:00:00,0,,True
TX-001669,ACC-00818,ACC-00594,163.12,2026-09-09 02:00:00,0,,True
TX-001670,ACC-00548,ACC-00798,15.28,2026-08-26 20:00:00,0,,True
TX-001671,ACC-00928,ACC-00481,291.24,2026-08-30 23:00:00,0,,True
TX-001672,ACC-00362,ACC-00984,489.1,2026-09-01 03:00:00,0,,True
TX-001673,ACC-00172,ACC-00037,350.58,2026-08-21 13:00:00,0,,True
TX-001674,ACC-00312,ACC-00745,394.66,2026-09-02 11:00:00,0,,True
TX-001675,ACC-00645,ACC-00485,293.29,2026-08-23 11:00:00,0,,True
