withdrawal_id,account_id,atm_id,amount,timestamp,is_fraud,case_id,is_synthetic
WD-000333,ACC-00608,ATM-198,2175.14,2026-09-05 00:00:00,0,,True
WD-000334,ACC-00048,ATM-060,4770.93,2026-09-02 23:00:00,0,,True
WD-000335,ACC-00688,ATM-046,4006.96,2026-08-12 14:00:00,0,,True
WD-000336,ACC-00145,ATM-118,1913.22,2026-08-25 07:00:00,0,,True
WD-000337,ACC-00080,ATM-066,2363.52,2026-08-27 12:00:00,0,,True
WD-000338,ACC-00712,ATM-153,717.8,2026-08-11 22:00:00,0,,True
WD-000339,ACC-00118,ATM-024,4025.65,2026-08-15 07:00:00,0,,True
WD-000340,ACC-00232,ATM-183,3784.48,2026-09-10 07:00:00,0,,True
WD-000341,ACC-00194,ATM-111,3532.08,2026-09-05 09:00:00,0,,True
WD-000342,ACC-00663,ATM-156,3655.23,2026-09-05 10:00:00,0,,True
WD-000343,ACC-00362,ATM-135,3949.81,2026-08-24 18:00:00,0,,True
WD-000344,ACC-00932,ATM-126,3641.67,2026-08-20 01:00:00,0,,True
WD-000345,ACC-00580,ATM-025,2225.3,2026-08-17 09:00:00,0,,True
WD-000346,ACC-00516,ATM-112,1136.04,2026-08-30 02:00:00,0,,True
WD-000347,ACC-00564,ATM-141,499.61,2026-08-23 02:00:00,0,,True
WD-000348,ACC-00583,ATM-192,2372.38,2026-08-26 07:00:00,0,,True
WD-000349,ACC-00721,ATM-177,561.56,2026-08-23 20:00:00,0,,True
WD-000350,ACC-00046,ATM-182,346.69,2026-08-17 02:00:00,0,,True
WD-000351,ACC-00940,ATM-061,2445.88,2026-08-16 14:00:00,0,,True
WD-000352,ACC-00619,ATM-056,429.13,2026-08-28 17:00:00,0,,True
WD-000353,ACC-00966,ATM-040,2591.75,2026-08-22 21:00:00,0,,True
WD-000354,ACC-00921,ATM-045,4038.16,2026-09-02 02:00:00,0,,True
WD-000355,ACC-00985,ATM-080,4344.54,2026-08-20 09:00:00,0,,True
WD-000356,ACC-00527,ATM-036,923.79,2026-08-16 21:00:00,0,,True
WD-000357,ACC-00167,ATM-001,364.47,2026-08-24 06:00:00,0,,True
WD-000358,ACC-00630,ATM-076,2729.61,2026-08-21 05:00:00,0,,True
WD-000359,ACC-00139,ATM-170,4733.02,2026-09-09 04:00:00,0,,True
WD-000360,ACC-00091,ATM-072,1465.85,2026-09-01 16:00:00,0,,True
WD-000361,ACC-00217,ATM-188,745.23,2026-08-17 20:00:00,0,,True
WD-000362,ACC-00766,ATM-029,423.59,2026-08-11 01:00:00,0,,True
WD-000363,ACC-00592,ATM-155,3581.65,2026-08-19 12:00:00,0,,True
WD-000364,ACC-00690,ATM-033,3705.02,2026-08-18 12:00:00,0,,True
WD-000365,ACC-00131,ATM-010,3206.81,2026-09-09 04:00:00,0,,True
WD-000366,ACC-00960,ATM-183,3509.8,2026-09-03 08:00:00,0,,True
WD-000367,ACC-00134,ATM-184,2250.64,2026-08-30 08:00:00,0,,True
WD-000368,ACC-00713,ATM-027,1294.13,2026-08-19 06:00:00,0,,True
WD-000369,ACC-00043,ATM-199,3820.59,2026-08-25 10:00:00,0,,True
WD-000370,ACC-00428,ATM-086,4443.05,2026-08-28 04:00:00,0,,True
WD-000371,ACC-00406,ATM-051,114.14,2026-08-15 11:00:00,0,,True
WD-000372,ACC-00353,ATM-184,3985.93,2026-09-02 22:00:00,0,,True
WD-000373,ACC-00468,ATM-118,1843.71,2026-08-12 18:00:00,0,,True
WD-000374,ACC-00099,ATM-157,2732.62,2026-09-06 10:00:00,0,,True
WD-000375,ACC-00701,ATM-006,3293.63,2026-08-22 10:00:00,0,,True
WD-000376,ACC-00426,ATM-175,4428.96,2026-08-19 13:00:00,0,,True
WD-000377,ACC-00076,ATM-121,1562.84,2026-08-13 17:00:00,0,,True
WD-000378,ACC-00042,ATM-041,2952.0,2026-08-10 20:00:00,0,,True
WD-000379,ACC-00224,ATM-031,4726.15,2026-09-10 04:00:00,0,,True
WD-000380,ACC-00254,ATM-190,2751.94,2026-09-02 10:00:00,0,,True
WD-000381,ACC-00635,ATM-100,2020.22,2026-09-05 18:00:00,0,,True
WD-000382,ACC-00084,ATM-052,4700.54,2026-08-27 21:00:00,0,,True
WD-000383,ACC-00015,ATM-129,373.8,2026-08-28 19:00:00,0,,True
WD-000384,ACC-00907,ATM-095,4847.31,2026-08-28 00:00:00,0,,True
WD-000385,ACC-00472,ATM-193,4397.36,2026-09-09 00:00:00,0,,True
WD-000386,ACC-00240,ATM-180,2030.61,2026-09-06 10:00:00,0,,True
WD-000387,ACC-00585,ATM-132,4040.49,2026-08-30 01:00:00,0,,True
WD-000388,ACC-00062,ATM-078,2947.95,2026-08-17 04:00:00,0,,True
WD-000389,ACC-00308,ATM-168,277.27,2026-08-10 23:00:00,0,,True
WD-000390,ACC-00401,ATM-051,3455.8,2026-08-22 06:00:00,0,,True
WD-000391,ACC-00735,ATM-058,2881.01,2026-08-30 12:00:00,0,,True
WD-000392,ACC-00310,ATM-166,3062.14,2026-09-04 22:00:00,0,,True
WD-000393,ACC-00195,ATM-034,4247.9,2026-08-29 08:00:00,0,,True
WD-000394,ACC-00445,ATM-031,533.45,2026-08-11 08:00:00,0,,True
WD-000395,ACC-00262,ATM-056,3950.57,2026-08-20 08:00:00,0,,True
WD-000396,ACC-00942,ATM-190,1783.26,2026-08-20 19:00:00,0,,True
WD-000397,ACC-00713,ATM-083,1406.12,2026-09-06 09:00:00,0,,True
WD-000398,ACC-00696,ATM-132,4265.74,2026-08-21 11:00:00,0,,True
WD-000399,ACC-00547,ATM-189,2515.66,2026-08-21 15:00:00,0,,True
WD-000400,ACC-00633,ATM-026,3725.54,2026-08-11 23:00:00,0,,True
WD-000401,ACC-00152,ATM-164,1276.5,2026-08-31 14:00:00,0,,True
WD-000402,ACC-00087,ATM-169,3043.85,2026-08-20 00:00:00,0,,True
WD-000403,ACC-00270,ATM-057,1084.96,2026-08-31 05:00:00,0,,True
WD-000404,ACC-00909,ATM-035,3628.81,2026-08-11 03:00:00,0,,True
WD-000405,ACC-00970,ATM-118,4873.13,2026-09-05 01:00:00,0,,True
WD-000406,ACC-00683,ATM-015,1886.89,2026-09-03 05:00:00,0,,True
WD-000407,ACC-00252,ATM-067,4751.25,2026-08-11 11:00:00,0,,True
WD-000408,ACC-00829,ATM-177,1280.34,2026-09-07 14:00:00,0,,True
WD-000409,ACC-00855,ATM-094,4256.86,2026-08-24 21:00:00,0,,True
WD-000410,ACC-00416,ATM-008,1931.92,2026-08-18 04:00:00,0,,True
WD-000411,ACC-00379,ATM-120,3913.97,2026-08-28 14:00:00,0,,True
WD-000412,ACC-00578,ATM-173,1415.96,2026-08-30 22:00:00,0,,True
WD-000413,ACC-00412,ATM-151,3589.32,2026-08-18 04:00:00,0,,True
WD-000414,ACC-00740,ATM-198,4719.43,2026-08-11 16:00:00,0,,True
WD-000415,ACC-00344,ATM-052,1866.41,2026-09-02 23:00:00,0,,True
WD-000416,ACC-00380,ATM-145,2413.72,2026-08-14 04:00:00,0,,True
WD-000417,ACC-00403,ATM-099,4662.85,2026-08-21 20:00:00,0,,True
WD-000418,ACC-00392,ATM-017,2211.45,2026-08-13 04:00:00,0,,True
WD-000419,ACC-00130,ATM-021,967.71,2026-09-01 01:00:00,0,,True
WD-000420,ACC-00023,ATM-138,3518.93,2026-09-09 18:00:00,0,,True
WD-000421,ACC-00341,ATM-159,4593.62,2026-08-31 20:00:00,0,,True
WD-000422,ACC-00090,ATM-088,1008.29,2026-08-28 17:00:00,0,,True
WD-000423,ACC-00147,ATM-083,3953.98,2026-08-29 18:00:00,0,,True
WD-000424,ACC-00391,ATM-102,1580.23,2026-08-27 07:00:00,0,,True
WD-000425,ACC-00116,ATM-062,166.38,2026-08-14 04:00:00,0,,True
WD-000426,ACC-00140,ATM-062,1902.92,2026-08-18 18:00:00,0,,True
WD-000427,ACC-00122,ATM-069,989.8,2026-09-07 03:00:00,0,,True
WD-000428,ACC-00054,ATM-171,4772.92,2026-08-20 19:00:00,0,,True
WD-000429,ACC-00598,ATM-051,1314.28,2026-08-13 07:00:00,0,,True
WD-000430,ACC-00964,ATM-107,4101.23,2026-09-01 02:00:00,0,,True
WD-000431,ACC-00908,ATM-080,1146.11,2026-08-16 11:00:00,0,,True
WD-000432,ACC-00464,ATM-146,2121.98,2026-08-19 22:00:00,0,,True
WD-000433,ACC-00232,ATM-027,4809.15,2026-08-20 12:00:00,0,,True
WD-000434,ACC-00031,ATM-137,3263.52,2026-08-18 09:00:00,0,,True
WD-000435,ACC-00508,ATM-136,4127.56,2026-08-12 07:00:00,0,,True
WD-000436,ACC-00146,ATM-031,489.06,2026-08-17 19:00:00,0,,True
WD-000437,ACC-00458,ATM-024,4589.14,2026-08-24 04:00:00,0,,True
WD-000438,ACC-00326,ATM-041,1124.66,2026-08-14 15:00:00,0,,True
WD-000439,ACC-00287,ATM-190,4491.68,2026-08-27 20:00:00,0,,True
WD-000440,ACC-00817,ATM-118,1372.83,2026-08-13 15:00:00,0,,True
WD-000441,ACC-00667,ATM-174,2540.47,2026-09-06 21:00:00,0,,True
WD-000442,ACC-00199,ATM-165,4827.88,2026-08-13 16:00:00,0,,True
WD-000443,ACC-00957,ATM-174,224.04,2026-08-24 23:00:00,0,,True
WD-000444,ACC-00816,ATM-088,4389.03,2026-08-15 08:00:00,0,,True
WD-000445,ACC-00228,ATM-114,2367.72,2026-09-05 18:00:00,0,,True
WD-000446,ACC-00441,ATM-103,3441.65,2026-08-28 06:00:00,0,,True
WD-000447,ACC-00200,ATM-120,116.69,2026-09-02 11:00:00,0,,True
WD-000448,ACC-00662,ATM-012,4632.5,2026-08-20 14:00:00,0,,True
WD-000449,ACC-00366,ATM-040,4086.99,2026-08-11 19:00:00,0,,True
WD-000450,ACC-00065,ATM-007,4645.1,2026-08-30 02:00:00,0,,True
WD-000451,ACC-00665,ATM-133,3325.6,2026-09-09 11:00:00,0,,True
WD-000452,ACC-00026,ATM-039,2470.84,2026-08-20 07:00:00,0,,True
WD-000453,ACC-00747,ATM-033,421.99,2026-09-05 02:00:00,0,,True
WD-000454,ACC-00475,ATM-170,4248.74,2026-09-04 09:00:00,0,,True
WD-000455,ACC-00436,ATM-007,3060.66,2026-09-02 18:00:00,0,,True
WD-000456,ACC-00709,ATM-032,3869.27,2026-09-04 00:00:00,0,,True
WD-000457,ACC-00542,ATM-161,3501.23,2026-08-26 07:00:00,0,,True
WD-000458,ACC-00931,ATM-009,1072.45,2026-09-04 00:00:00,0,,True
WD-000459,ACC-00638,ATM-089,1820.22,2026-09-05 20:00:00,0,,True
WD-000460,ACC-00795,ATM-101,962.45,2026-08-18 12:00:00,0,,True
WD-000461,ACC-00616,ATM-166,1013.79,2026-08-17 16:00:00,0,,True
WD-000462,ACC-00877,ATM-125,3942.06,2026-08-30 08:00:00,0,,True
WD-000463,ACC-00737,ATM-096,4835.17,2026-08-29 15:00:00,0,,True
WD-000464,ACC-00700,ATM-055,4556.77,2026-09-06 07:00:00,0,,True
WD-000465,ACC-00155,ATM-164,3496.8,2026-08-14 22:00:00,0,,True
WD-000466,ACC-00233,ATM-180,3118.15,2026-08-12 20:00:00,0,,True
WD-000467,ACC-00618,ATM-156,954.1,2026-09-01 01:00:00,0,,True
WD-000468,ACC-00874,ATM-122,3486.83,2026-08-15 05:00:00,0,,True
WD-000469,ACC-00801,ATM-091,1204.96,2026-09-02 23:00:00,0,,True
WD-000470,ACC-00438,ATM-023,2585.65,2026-09-08 21:00:00,0,,True
WD-000471,ACC-00407,ATM-024,4546.25,2026-08-23 22:00:00,0,,True
WD-000472,ACC-00047,ATM-131,1018.44,2026-08-21 21:00:00,0,,True
WD-000473,ACC-00807,ATM-031,3846.01,2026-08-16 07:00:00,0,,True
WD-000474,ACC-00850,ATM-052,1967.55,2026-09-07 12:00:00,0,,True
WD-000475,ACC-00504,ATM-032,864.26,2026-09-07 01:00:00,0,,True
WD-000476,ACC-00661,ATM-142,1189.08,2026-08-10 19:00:00,0,,True
WD-000477,ACC-00695,ATM-144,3197.39,2026-09-04 14:00:00,0,,True
WD-000478,ACC-00092,ATM-127,3364.48,2026-08-14 16:00:00,0,,True
WD-000479,ACC-00446,ATM-182,3834.02,2026-08-24 04:00:00,0,,True
WD-000480,ACC-00799,ATM-104,2444.53,2026-08-30 22:00:00,0,,True
WD-000481,ACC-00772,ATM-068,742.02,2026-09-04 06:00:00,0,,True
WD-000482,ACC-00708,ATM-040,794.01,2026-09-04 14:00:00,0,,True
WD-000483,ACC-00521,ATM-005,3210.23,2026-08-16 17:00:00,0,,True
WD-000484,ACC-00300,ATM-065,4985.98,2026-08-29 19:00:00,0,,True
WD-000485,ACC-00687,ATM-190,2873.76,2026-08-18 15:00:00,0,,True
WD-000486,ACC-00702,ATM-162,4315.14,2026-09-04 13:00:00,0,,True
WD-000487,ACC-00982,ATM-091,2084.63,2026-08-29 07:00:00,0,,True
WD-000488,ACC-00841,ATM-159,4965.22,2026-08-31 06:00:00,0,,True
WD-000489,ACC-00381,ATM-168,341.61,2026-08-29 05:00:00,0,,True
WD-000490,ACC-00854,ATM-163,3972.74,2026-08-26 05:00:00,0,,True
WD-000491,ACC-00069,ATM-166,662.23,2026-09-09 04:00:00,0,,True
WD-000492,ACC-00407,ATM-176,3985.62,2026-09-02 09:00:00,0,,True
WD-000493,ACC-00848,ATM-061,130.93,2026-08-20 02:00:00,0,,True
WD-000494,ACC-00235,ATM-144,4753.91,2026-08-17 09:00:00,0,,True
WD-000495,ACC-00669,ATM-144,1687.4,2026-09-09 15:00:00,0,,True
WD-000496,ACC-00074,ATM-057,3896.36,2026-09-05 00:00:00,0,,True
WD-000497,ACC-00677,ATM-015,2592.72,2026-08-31 15:00:00,0,,True
WD-000498,ACC-00409,ATM-059,2897.46,2026-08-17 21:00:00,0,,True
WD-000499,ACC-00673,ATM-094,1991.97,2026-08-30 13:00:00,0,,True
WD-000500,ACC-00284,ATM-122,320.66,2026-08-31 04:00:00,0,,True
WD-000501,ACC-00583,ATM-019,4016.48,2026-08-11 16:00:00,0,,True
WD-000502,ACC-00676,ATM-018,1904.61,2026-08-27 13:00:00,0,,True
WD-000503,ACC-00275,ATM-019,479.72,2026-08-16 15:00:00,0,,True
WD-000504,ACC-00351,ATM-085,2198.5,2026-09-09 18:00:00,0,,True
WD-000505,ACC-00956,ATM-172,547.49,2026-08-18 00:00:00,0,,True
WD-000506,ACC-00607,ATM-055,2995.58,2026-08-26 19:00:00,0,,True
WD-000507,ACC-00509,ATM-092,4043.78,2026-09-08 21:00:00,0,,True
WD-000508,ACC-00823,ATM-001,4074.9,2026-09-10 04:00:00,0,,True
WD-000509,ACC-00173,ATM-112,4884.33,2026-08-20 12:00:00,0,,True
WD-000510,ACC-00073,ATM-160,4347.7,2026-08-26 09:00:00,0,,True
WD-000511,ACC-00140,ATM-187,3342.0,2026-09-06 03:00:00,0,,True
WD-000512,ACC-00076,ATM-052,2900.71,2026-08-16 14:00:00,0,,True
WD-000513,ACC-00441,ATM-159,2077.31,2026-08-23 18:00:00,0,,True
WD-000514,ACC-00663,ATM-117,2089.32,2026-08-22 20:00:00,0,,True
WD-000515,ACC-00486,ATM-056,463.55,2026-08-27 21:00:00,0,,True
WD-000516,ACC-00915,ATM-124,1233.49,2026-08-15 17:00:00,0,,True
WD-000517,ACC-00789,ATM-048,746.07,2026-08-21 00:00:00,0,,True
WD-000518,ACC-00692,ATM-196,238.76,2026-08-11 02:00:00,0,,True
WD-000519,ACC-00713,ATM-148,4822.79,2026-08-23 17:00:00,0,,True
WD-000520,ACC-00487,ATM-167,2769.01,2026-08-30 05:00:00,0,,True
WD-000521,ACC-00861,ATM-164,4686.25,2026-08-10 16:00:00,0,,True
WD-000522,ACC-00702,ATM-147,4510.54,2026-08-18 14:00:00,0,,True
WD-000523,ACC-00317,ATM-052,664.91,2026-09-07 16:00:00,0,,True
WD-000524,ACC-00789,ATM-098,1711.2,2026-09-04 12:00:00,0,,True
WD-000525,ACC-00977,ATM-132,3393.36,2026-08-15 18:00:00,0,,True
WD-000526,ACC-00653,ATM-086,990.28,2026-09-07 08:00:00,0,,True
WD-000527,ACC-00047,ATM-041,693.15,2026-09-08 01:00:00,0,,True
WD-000528,ACC-00863,ATM-007,3895.52,2026-08-26 00:00:00,0,,True
WD-000529,ACC-00279,ATM-073,2858.9,2026-08-27 03:00:00,0,,True
WD-000530,ACC-00492,ATM-002,3583.74,2026-09-10 08:00:00,0,,True
WD-000531,ACC-00431,ATM-144,2374.91,2026-09-01 03:00:00,0,,True
WD-000532,ACC-00558,ATM-171,3836.32,2026-08-26 00:00:00,0,,True
WD-000533,ACC-00305,ATM-147,2294.35,2026-08-27 03:00:00,0,,True
WD-000534,ACC-00907,ATM-023,2156.97,2026-09-04 00:00:00,0,,True
WD-000535,ACC-00912,ATM-089,2190.49,2026-09-09 04:00:00,0,,True
WD-000536,ACC-00879,ATM-085,261.83,2026-08-28 05:00:00,0,,True
WD-000537,ACC-00362,ATM-081,3525.25,2026-08-26 06:00:00,0,,True
WD-000538,ACC-00039,ATM-151,3721.66,2026-09-01 18:00:00,0,,True
WD-000539,ACC-00437,ATM-158,1013.71,2026-08-26 22:00:00,0,,True
WD-000540,ACC-00081,ATM-029,4425.39,2026-08-22 16:00:00,0,,True
WD-000541,ACC-00367,ATM-036,2889.62,2026-08-29 05:00:00,0,,True
WD-000542,ACC-00329,ATM-053,342.77,2026-08-29 18:00:00,0,,True
WD-000543,ACC-00478,ATM-185,138.99,2026-08-30 01:00:00,0,,True
WD-000544,ACC-00113,ATM-042,2692.18,2026-08-26 23:00:00,0,,True
WD-000545,ACC-00691,ATM-053,2190.18,2026-09-03 10:00:00,0,,True
WD-000546,ACC-00874,ATM-081,3109.0,2026-08-11 20:00:00,0,,True
WD-000547,ACC-00636,ATM-144,4218.43,2026-08-17 02:00:00,0,,True
WD-000548,ACC-00627,ATM-101,1808.54,2026-08-31 23:00:00,0,,True
WD-000549,ACC-00674,ATM-112,1315.27,2026-08-31 04:00:00,0,,True
WD-000550,ACC-00896,ATM-075,3752.11,2026-08-31 14:00:00,0,,True
WD-000551,ACC-00264,ATM-019,3979.36,2026-08-31 17:00:00,0,,True
WD-000552,ACC-00125,ATM-102,2889.99,2026-08-21 18:00:00,0,,True
WD-000553,ACC-00251,ATM-193,3076.56,2026-08-14 14:00:00,0,,True
WD-000554,ACC-00968,ATM-067,1451.36,2026-08-27 03:00:00,0,,True
WD-000555,ACC-00232,ATM-148,4416.5,2026-08-12 23:00:00,0,,True
WD-000556,ACC-00271,ATM-005,2676.54,2026-08-19 15:00:00,0,,True
WD-000557,ACC-00717,ATM-144,939.55,2026-09-03 11:00:00,0,,True
WD-000558,ACC-00608,ATM-085,2552.47,2026-09-05 17:00:00,0,,True
WD-000559,ACC-00741,ATM-123,3645.38,2026-09-03 18:00:00,0,,True
WD-000560,ACC-00686,ATM-137,3248.47,2026-08-12 20:00:00,0,,True
WD-000561,ACC-00597,ATM-070,588.82,2026-09-05 09:00:00,0,,True
WD-000562,ACC-00991,ATM-003,4988.76,2026-08-16 18:00:00,0,,True
WD-000563,ACC-00457,ATM-034,399.9,2026-09-05 09:00:00,0,,True
WD-000564,ACC-00882,ATM-123,3832.25,2026-08-26 02:00:00,0,,True
WD-000565,ACC-00309,ATM-133,1803.96,2026-08-31 16:00:00,0,,True
WD-000566,ACC-00727,ATM-106,1915.67,2026-08-25 18:00:00,0,,True
WD-000567,ACC-00136,ATM-200,715.74,2026-09-03 12:00:00,0,,True
WD-000568,ACC-00044,ATM-078,1462.87,2026-08-28 03:00:00,0,,True
WD-000569,ACC-00391,ATM-017,827.07,2026-08-22 05:00:00,0,,True
WD-000570,ACC-00581,ATM-014,4132.51,2026-09-05 13:00:00,0,,True
WD-000571,ACC-00896,ATM-092,622.52,2026-08-17 09:00:00,0,,True
WD-000572,ACC-00209,ATM-188,4332.49,2026-08-31 00:00:00,0,,True
WD-000573,ACC-00886,ATM-092,2690.95,2026-08-22 00:00:00,0,,True
WD-000574,ACC-00195,ATM-085,2953.52,2026-08-20 15:00:00,0,,True
WD-000575,ACC-00860,ATM-121,4822.83,2026-08-23 23:00:00,0,,True
WD-000576,ACC-00995,ATM-021,4621.22,2026-08-22 06:00:00,0,,True
WD-000577,ACC-00968,ATM-018,1379.35,2026-08-29 19:00:00,0,,True
WD-000578,ACC-00306,ATM-049,1370.94,2026-08-31 00:00:00,0,,True
WD-000579,ACC-00398,ATM-057,514.75,2026-09-02 19:00:00,0,,True
WD-000580,ACC-00564,ATM-095,335.48,2026-09-04 03:00:00,0,,True
WD-000581,ACC-00912,ATM-047,1033.42,2026-08-28 07:00:00,0,,True
WD-000582,ACC-00956,ATM-172,3730.22,2026-09-09 05:00:00,0,,True
WD-000583,ACC-00200,ATM-080,2341.84,2026-09-05 04:00:00,0,,True
WD-000584,ACC-00417,ATM-054,3314.51,2026-09-10 03:00:00,0,,True
WD-000585,ACC-00238,ATM-170,2308.74,2026-08-22 23:00:00,0,,True
WD-000586,ACC-00517,ATM-190,3496.42,2026-08-15 15:00:00,0,,True
WD-000587,ACC-00406,ATM-139,4172.86,2026-09-08 19:00:00,0,,True
WD-000588,ACC-00811,ATM-167,1637.58,2026-08-19 08:00:00,0,,True
WD-000589,ACC-00583,ATM-072,1969.0,2026-08-23 11:00:00,0,,True
WD-000590,ACC-00157,ATM-168,539.39,2026-08-19 21:00:00,0,,True
WD-000591,ACC-00449,ATM-074,415.62,2026-09-02 06:00:00,0,,True
WD-000592,ACC-00039,ATM-078,1118.41,2026-08-31 11:00:00,0,,True
WD-000593,ACC-00159,ATM-059,2729.15,2026-08-16 01:00:00,0,,True
WD-000594,ACC-00970,ATM-013,900.51,2026-08-14 19:00:00,0,,True
WD-000595,ACC-00625,ATM-072,2168.41,2026-08-31 07:00:00,0,,True
WD-000596,ACC-00460,ATM-193,1750.19,2026-08-14 07:00:00,0,,True
WD-000597,ACC-00204,ATM-052,754.04,2026-09-05 17:00:00,0,,True
WD-000598,ACC-00813,ATM-060,145.66,2026-09-10 08:00:00,0,,True
WD-000599,ACC-00339,ATM-103,2910.72,2026-09-07 06:00:00,0,,True
WD-000600,ACC-00210,ATM-003,1225.64,2026-09-03 06:00:00,0,,True
WD-000601,ACC-00260,ATM-105,2395.39,2026-09-07 13:00:00,0,,True
WD-000602,ACC-00709,ATM-032,3384.6,2026-08-27 22:00:00,0,,True
WD-000603,ACC-00374,ATM-003,2243.94,2026-08-28 08:00:00,0,,True
WD-000604,ACC-00795,ATM-123,3087.4,2026-08-30 02:00:00,0,,True
WD-000605,ACC-00256,ATM-192,377.66,2026-09-01 16:00:00,0,,True
WD-000606,ACC-00380,ATM-054,374.65,2026-08-11 07:00:00,0,,True
WD-000607,ACC-00933,ATM-060,3700.11,2026-08-24 04:00:00,0,,True
WD-000608,ACC-00836,ATM-125,936.07,2026-09-10 06:00:00,0,,True
WD-000609,ACC-00278,ATM-184,4597.71,2026-08-16 08:00:00,0,,True
WD-000610,ACC-00048,ATM-033,2746.9,2026-08-27 10:00:00,0,,True
WD-000611,ACC-00970,ATM-149,4066.55,2026-08-16 12:00:00,0,,True
WD-000612,ACC-00094,ATM-117,3616.73,2026-08-11 07:00:00,0,,True
WD-000613,ACC-00678,ATM-034,1534.1,2026-08-13 01:00:00,0,,True
WD-000614,ACC-00060,ATM-113,4090.19,2026-08-17 23:00:00,0,,True
WD-000615,ACC-00939,ATM-067,3336.71,2026-08-23 22:00:00,0,,True
WD-000616,ACC-00748,ATM-199,4796.36,2026-08-14 21:00:00,0,,True
WD-000617,ACC-00658,ATM-163,3485.82,2026-08-31 04:00:00,0,,True
WD-000618,ACC-00424,ATM-028,3149.26,2026-08-14 17:00:00,0,,True
WD-000619,ACC-00959,ATM-047,4635.73,2026-09-09 00:00:00,0,,True
WD-000620,ACC-00369,ATM-164,2753.96,2026-08-23 22:00:00,0,,True
WD-000621,ACC-00158,ATM-174,2398.89,2026-09-06 02:00:00,0,,True
WD-000622,ACC-00518,ATM-017,981.41,2026-08-30 17:00:00,0,,True
WD-000623,ACC-00042,ATM-150,3931.51,2026-08-31 00:00:00,0,,True
WD-000624,ACC-00404,ATM-195,2715.5,2026-08-19 04:00:00,0,,True
WD-000625,ACC-00937,ATM-130,3651.06,2026-09-06 05:00:00,0,,True
WD-000626,ACC-00498,ATM-064,3173.29,2026-08-26 18:00:00,0,,True
WD-000627,ACC-00788,ATM-020,3992.7,2026-09-07 08:00:00,0,,True
WD-000628,ACC-00087,ATM-023,4898.7,2026-09-06 20:00:00,0,,True
WD-000629,ACC-00469,ATM-132,305.62,2026-08-19 01:00:00,0,,True
WD-000630,ACC-00705,ATM-142,2138.05,2026-08-11 13:00:00,0,,True
WD-000631,ACC-00629,ATM-013,3381.09,2026-08-13 10:00:00,0,,True
WD-000632,ACC-00466,ATM-013,4328.47,2026-08-26 03:00:00,0,,True
WD-000633,ACC-00711,ATM-010,4009.89,2026-08-12 05:00:00,0,,True
WD-000634,ACC-00613,ATM-039,1827.36,2026-08-22 17:00:00,0,,True
WD-000635,ACC-00633,ATM-065,3502.78,2026-09-04 17:00:00,0,,True
WD-000636,ACC-00326,ATM-189,4440.17,2026-08-17 09:00:00,0,,True
WD-000637,ACC-00506,ATM-027,946.05,2026-09-05 21:00:00,0,,True
WD-000638,ACC-00969,ATM-100,3767.35,2026-09-03 05:00:00,0,,True
WD-000639,ACC-00571,ATM-117,990.76,2026-09-10 01:00:00,0,,True
WD-000640,ACC-00878,ATM-075,833.3,2026-09-07 00:00:00,0,,True
WD-000641,ACC-00181,ATM-097,3427.72,2026-08-20 04:00:00,0,,True
WD-000642,ACC-00606,ATM-166,1974.25,2026-08-11 06:00:00,0,,True
WD-000643,ACC-00931,ATM-050,3726.19,2026-09-09 14:00:00,0,,True
WD-000644,ACC-00553,ATM-051,1091.55,2026-09-01 03:00:00,0,,True
WD-000645,ACC-00310,ATM-114,4398.32,2026-08-15 12:00:00,0,,True
WD-000646,ACC-00313,ATM-129,4219.03,2026-08-25 20:00:00,0,,True
WD-000647,ACC-00614,ATM-149,4620.0,2026-09-10 04:00:00,0,,True
WD-000648,ACC-00476,ATM-006,4041.75,2026-09-10 01:00:00,0,,True
WD-000649,ACC-00629,ATM-175,1949.86,2026-08-24 15:00:00,0,,True
WD-000650,ACC-00358,ATM-019,3099.18,2026-08-14 02:00:00,0,,True
WD-000651,ACC-00195,ATM-175,2296.16,2026-09-01 17:00:00,0,,True
WD-000652,ACC-00719,ATM-047,2046.58,2026-08-20 15:00:00,0,,True
WD-000653,ACC-00215,ATM-041,4743.38,2026-08-21 13:00:00,0,,True
WD-000654,ACC-00325,ATM-107,1242.54,2026-09-04 22:00:00,0,,True
WD-000655,ACC-00944,ATM-128,2423.41,2026-08-16 07:00:00,0,,True
WD-000656,ACC-00164,ATM-092,2879.47,2026-09-09 23:00:00,0,,True
WD-000657,ACC-00083,ATM-103,1811.52,2026-09-08 08:00:00,0,,True
WD-000658,ACC-00829,ATM-155,755.72,2026-08-21 01:00:00,0,,True
WD-000659,ACC-00587,ATM-186,4644.49,2026-09-05 18:00:00,0,,True
WD-000660,ACC-00293,ATM-030,449.55,2026-08-11 23:00:00,0,,True
WD-000661,ACC-00224,ATM-011,843.01,2026-08-31 02:00:00,0,,True
WD-000662,ACC-00776,ATM-171,3535.54,2026-08-29 05:00:00,0,,True
WD-000663,ACC-00447,ATM-063,2370.03,2026-08-18 08:00:00,0,,True
WD-000664,ACC-00662,ATM-105,944.57,2026-08-21 13:00:00,0,,True
WD-000665,ACC-00304,ATM-171,3843.33,2026-09-05 11:00:00,0,,True
